cus_id,pa_3,pb_3,pa_2,pb_2,pa_1,pb_1,last_login_pa,last_login_pb
78798460,1,12,1,16,2,24,5/29/2019,5/31/2019
144715079,6,1,6,1,5,1,5/30/2019,5/27/2019
294094421,0,3,2,3,1,6,5/28/2019,5/31/2019
304698578,6,0,9,0,10,0,5/26/2019,5/26/2019
134411571,,,3,0,8,0,5/28/2019,5/28/2019
157403829,0,3,1,3,5,0,5/9/2019,5/9/2019
151143100,3,0,7,0,1,0,5/8/2019,5/8/2019
446421969,,,,,,,,
43104276,0,3,0,15,0,9,5/31/2019,5/31/2019
47767275,,,,,,,,
32547860,,,,,5,0,5/31/2019,5/31/2019
164504509,3,0,4,0,2,0,5/23/2019,5/23/2019
241949702,15,4,16,8,12,6,5/31/2019,5/25/2019
81374204,,,,,,,,
423769386,,,3,4,2,2,5/10/2019,5/19/2019
258653819,10,23,7,25,15,28,5/31/2019,5/31/2019
398316447,0,18,0,13,0,10,5/26/2019,5/26/2019
182702496,2,0,,,2,0,5/20/2019,5/20/2019
255486652,5,3,1,2,3,6,5/31/2019,5/28/2019
355263603,0,17,0,12,0,15,5/29/2019,5/29/2019
200982742,0,25,1,18,0,25,5/30/2019,5/30/2019
145881340,5,0,10,0,4,0,5/23/2019,5/23/2019
176546455,4,21,0,11,5,18,5/27/2019,5/30/2019
361915750,3,10,1,11,0,9,5/28/2019,5/28/2019
339978461,1,0,3,0,,,,
261701420,8,0,11,0,11,0,5/28/2019,5/28/2019
117342209,0,3,,,0,1,5/19/2019,5/19/2019
213447798,5,30,4,28,11,29,5/30/2019,5/31/2019
329463548,3,1,3,0,2,6,5/20/2019,5/28/2019
341848986,15,29,20,27,23,28,5/31/2019,5/31/2019
238675376,8,0,7,0,8,0,5/29/2019,5/29/2019
423593688,,,4,0,3,0,5/9/2019,5/9/2019
290066125,0,3,0,4,4,6,5/31/2019,5/15/2019
50356222,27,22,23,14,17,15,5/30/2019,5/29/2019
159130194,0,4,0,7,1,6,5/26/2019,5/29/2019
78525087,7,30,12,30,9,28,5/27/2019,5/31/2019
426269632,,,7,6,0,1,5/7/2019,5/7/2019
161398510,0,25,0,21,0,24,5/31/2019,5/31/2019
9374266,13,24,14,29,19,28,5/31/2019,5/31/2019
8671086,0,17,1,22,4,28,5/11/2019,5/30/2019
427704461,,,1,0,,,,
214285709,,,,,1,0,5/30/2019,5/30/2019
403930634,6,4,6,0,0,4,5/18/2019,5/18/2019
153163722,5,27,9,25,3,24,5/19/2019,5/31/2019
308430504,,,,,,,,
249690519,0,20,0,22,0,28,5/31/2019,5/31/2019
97927476,1,0,6,0,5,0,5/31/2019,5/31/2019
16351425,21,4,27,6,30,12,5/31/2019,5/31/2019
419805570,4,0,7,0,8,0,5/28/2019,5/28/2019
15904643,3,15,1,10,1,12,5/31/2019,5/23/2019
240283625,2,2,4,2,4,3,5/28/2019,5/23/2019
82487557,0,11,4,20,4,16,5/30/2019,5/30/2019
382443601,10,2,2,0,2,0,5/24/2019,5/24/2019
414526514,6,8,2,2,1,3,5/31/2019,5/31/2019
63177273,1,25,4,21,2,25,5/21/2019,5/31/2019
273724030,0,14,0,2,1,4,5/23/2019,5/28/2019
405365550,,,,,,,,
386949448,6,0,12,0,10,0,5/23/2019,5/23/2019
208084054,,,1,0,4,0,5/31/2019,5/31/2019
303486733,6,7,1,3,2,0,5/29/2019,5/29/2019
368560662,0,3,0,3,3,4,5/31/2019,5/31/2019
35459353,8,4,13,4,8,14,5/18/2019,5/29/2019
330038074,1,0,,,,,,
148826840,,,2,0,1,0,5/31/2019,5/31/2019
178896284,,,,,,,,
130437482,13,21,9,20,6,22,5/22/2019,5/31/2019
266096405,,,,,,,,
141564906,1,0,3,5,12,14,5/22/2019,5/27/2019
327215281,1,9,0,10,0,15,5/29/2019,5/29/2019
270736047,,,,,,,,
137257148,19,10,14,8,10,5,5/31/2019,5/16/2019
182249499,,,,,,,,
116516637,3,0,2,0,3,0,5/17/2019,5/17/2019
21424153,0,10,0,7,0,3,5/27/2019,5/27/2019
339764277,1,6,2,7,4,13,5/28/2019,5/31/2019
165845809,0,16,0,11,22,24,5/31/2019,5/31/2019
58173090,4,3,5,9,1,8,5/28/2019,5/28/2019
128313052,0,1,1,1,,,,
155427630,0,9,0,11,2,10,5/27/2019,5/30/2019
279727692,10,22,4,18,2,19,5/26/2019,5/31/2019
413951234,9,0,11,0,6,0,5/26/2019,5/26/2019
160594254,0,29,0,28,0,30,5/31/2019,5/31/2019
1931844,4,0,2,0,6,0,5/22/2019,5/22/2019
39295433,4,0,,,4,0,5/25/2019,5/25/2019
342769186,6,0,6,0,11,0,5/30/2019,5/30/2019
256891234,,,,,,,,
43252817,2,1,3,3,3,2,5/27/2019,5/20/2019
55173261,5,0,6,0,2,0,5/17/2019,5/17/2019
74135718,13,29,13,24,18,24,5/31/2019,5/31/2019
94563084,9,0,13,0,11,0,5/27/2019,5/27/2019
21905778,0,16,2,8,0,16,5/30/2019,5/30/2019
29345418,5,9,8,6,8,0,5/27/2019,5/27/2019
308780068,14,26,16,28,13,30,5/31/2019,5/31/2019
399907371,,,,,,,,
209608685,7,11,10,10,8,2,5/25/2019,5/16/2019
245696276,,,2,0,2,0,5/13/2019,5/13/2019
135694190,,,1,0,4,0,5/28/2019,5/28/2019
232166691,23,2,29,0,31,0,5/31/2019,5/31/2019
10732900,0,19,1,23,5,17,5/30/2019,5/31/2019
58090961,1,12,1,6,0,8,5/27/2019,5/27/2019
381294781,2,0,3,0,,,,
41443410,3,10,1,3,3,7,5/21/2019,5/31/2019
90460198,14,31,7,30,3,29,5/7/2019,5/31/2019
91114956,3,2,6,0,9,0,5/29/2019,5/29/2019
92729132,1,0,3,0,3,0,5/27/2019,5/27/2019
427041382,,,7,0,12,0,5/31/2019,5/31/2019
47275056,5,21,6,11,5,16,5/31/2019,5/30/2019
22513131,0,22,3,16,1,17,5/20/2019,5/30/2019
313672024,3,7,2,1,6,9,5/27/2019,5/20/2019
53043055,0,21,6,18,3,15,5/22/2019,5/27/2019
381711774,9,1,27,0,27,0,5/30/2019,5/30/2019
227779094,29,0,30,0,30,0,5/31/2019,5/31/2019
46879275,1,0,,,,,,
168236350,8,22,15,24,12,22,5/30/2019,5/31/2019
262971517,5,0,1,0,,,,
56624437,1,0,,,,,,
1762228,4,22,17,21,14,27,5/31/2019,5/31/2019
310543711,0,27,0,28,0,31,5/31/2019,5/31/2019
108437478,5,15,,,,,,
61258712,,,9,0,6,6,5/31/2019,5/30/2019
426360746,,,0,7,4,4,5/11/2019,5/26/2019
447804393,,,,,,,,
217020006,0,20,3,20,4,27,5/28/2019,5/31/2019
314551237,,,,,1,0,5/25/2019,5/25/2019
103652020,,,1,0,1,0,5/7/2019,5/7/2019
340725881,0,3,0,1,3,23,5/29/2019,5/29/2019
75710464,7,18,4,26,5,22,5/24/2019,5/31/2019
204923175,,,4,0,4,0,5/27/2019,5/27/2019
258305448,4,5,8,3,15,5,5/27/2019,5/25/2019
11057808,0,18,1,23,2,23,5/30/2019,5/31/2019
222570547,3,0,2,0,8,0,5/29/2019,5/29/2019
149895618,13,4,20,0,15,0,5/22/2019,5/22/2019
293220998,,,,,,,,
445168908,,,,,,,,
164273131,4,0,6,0,,,,
338668341,3,0,1,0,5,0,5/26/2019,5/26/2019
224418143,4,5,7,4,7,7,5/30/2019,5/30/2019
204032320,12,0,23,0,3,0,5/31/2019,5/31/2019
174959666,3,25,4,16,1,22,5/2/2019,5/30/2019
211726875,19,16,15,17,19,16,5/27/2019,5/29/2019
157568016,9,27,11,25,4,16,5/30/2019,5/31/2019
181703562,4,8,5,6,5,3,5/30/2019,5/31/2019
226436974,2,7,1,9,5,16,5/30/2019,5/31/2019
404409301,4,0,4,0,2,0,5/30/2019,5/30/2019
93354035,11,0,18,0,12,0,5/29/2019,5/29/2019
34098809,27,24,16,6,16,18,5/28/2019,5/31/2019
8924983,,,7,2,5,9,5/24/2019,5/30/2019
23804605,20,30,28,28,28,31,5/31/2019,5/31/2019
108554030,,,,,,,,
420564192,,,5,0,4,0,5/27/2019,5/27/2019
57375035,2,22,5,18,5,27,5/31/2019,5/31/2019
71154994,0,23,0,26,0,26,5/31/2019,5/31/2019
51992967,0,18,0,12,0,17,5/29/2019,5/29/2019
14758966,,,4,2,1,0,5/10/2019,5/10/2019
219685996,,,2,0,,,,
206280162,,,1,0,2,0,5/18/2019,5/18/2019
322857902,24,0,17,0,16,0,5/31/2019,5/31/2019
175922399,,,,,,,,
213390096,1,0,,,,,,
60465795,18,21,8,8,15,18,5/30/2019,5/31/2019
160090051,5,0,2,0,1,0,5/5/2019,5/5/2019
198019575,,,,,3,0,5/24/2019,5/24/2019
313628216,4,15,5,13,5,16,5/30/2019,5/31/2019
290935348,8,0,10,0,12,0,5/31/2019,5/31/2019
92791619,5,22,2,17,1,13,5/12/2019,5/31/2019
209987332,1,0,,,,,,
165991095,3,11,13,7,4,0,5/6/2019,5/6/2019
222336936,14,15,3,15,1,13,5/10/2019,5/28/2019
181264936,,,,,,,,
295744584,,,2,0,21,0,5/31/2019,5/31/2019
80783645,18,26,9,14,11,12,5/29/2019,5/16/2019
157700851,31,8,26,8,26,12,5/31/2019,5/30/2019
56917247,3,4,5,5,,,,
382935589,6,0,6,0,2,0,5/26/2019,5/26/2019
98169683,0,7,2,9,3,6,5/10/2019,5/14/2019
59375609,1,0,4,0,13,0,5/31/2019,5/31/2019
23350721,13,9,4,5,3,6,5/27/2019,5/31/2019
46634245,1,23,4,24,7,15,5/31/2019,5/30/2019
179825821,9,0,5,0,10,0,5/27/2019,5/27/2019
17086578,14,18,17,16,24,10,5/31/2019,5/27/2019
199439118,,,,,,,,
259190620,7,0,5,0,10,0,5/31/2019,5/31/2019
129529262,0,23,0,12,1,18,5/27/2019,5/30/2019
190072673,3,0,3,0,6,0,5/28/2019,5/28/2019
68947417,19,0,18,0,14,0,5/30/2019,5/30/2019
52159610,13,25,15,27,24,30,5/31/2019,5/31/2019
373381233,,,,,,,,
62443373,4,0,4,0,3,0,5/25/2019,5/25/2019
387652726,0,2,0,2,,,,
259187069,18,8,17,7,16,11,5/31/2019,5/31/2019
434589889,,,,,15,3,5/31/2019,5/30/2019
10733957,,,0,3,1,2,5/30/2019,5/23/2019
247586329,8,23,6,26,12,26,5/27/2019,5/31/2019
131287778,2,0,2,0,3,0,5/31/2019,5/31/2019
10495870,2,17,3,15,4,17,5/31/2019,5/31/2019
275251765,29,7,27,16,28,20,5/31/2019,5/31/2019
152262885,2,3,0,15,0,22,5/30/2019,5/30/2019
447810529,,,,,,,,
292787689,15,1,25,5,25,3,5/31/2019,5/25/2019
245187768,2,0,6,0,2,1,5/3/2019,5/3/2019
401379485,6,0,16,1,5,0,5/27/2019,5/27/2019
199841259,15,7,22,6,17,7,5/31/2019,5/26/2019
181723881,,,,,0,1,5/30/2019,5/30/2019
9602082,0,18,0,15,0,22,5/31/2019,5/31/2019
75171019,2,5,5,19,4,11,5/15/2019,5/17/2019
187828469,1,6,8,11,19,7,5/30/2019,5/30/2019
415128558,2,18,3,24,1,1,5/10/2019,5/10/2019
53856020,2,9,6,7,1,18,5/17/2019,5/31/2019
200181978,1,7,5,17,2,8,5/27/2019,5/22/2019
57344636,4,15,8,18,3,16,5/7/2019,5/31/2019
114741685,0,20,0,15,0,16,5/28/2019,5/28/2019
193220723,,,,,1,0,5/7/2019,5/7/2019
403583676,,,,,,,,
332254065,0,23,1,14,13,10,5/28/2019,5/20/2019
2362035,15,9,18,18,18,22,5/31/2019,5/31/2019
38961303,5,10,5,10,4,17,5/22/2019,5/31/2019
428988723,,,9,7,22,18,5/31/2019,5/29/2019
1221602,5,5,2,4,2,5,5/6/2019,5/20/2019
238934869,,,1,0,0,1,5/5/2019,5/5/2019
168080104,2,0,8,0,1,0,5/10/2019,5/10/2019
329597788,,,2,0,2,0,5/20/2019,5/20/2019
23705234,0,18,0,25,0,30,5/31/2019,5/31/2019
328949744,,,,,,,,
127126705,2,23,3,24,5,23,5/29/2019,5/31/2019
396502866,,,,,,,,
134136082,26,18,17,17,23,25,5/31/2019,5/31/2019
256725380,,,,,1,3,5/6/2019,5/27/2019
108359385,6,15,3,24,6,11,5/31/2019,5/28/2019
44462680,0,21,0,21,0,22,5/29/2019,5/29/2019
64177815,1,1,,,,,,
378700393,12,0,3,0,6,0,5/29/2019,5/29/2019
162739928,5,5,2,1,0,1,5/2/2019,5/2/2019
404355117,7,0,7,0,13,0,5/31/2019,5/31/2019
65989820,0,1,0,1,0,4,5/31/2019,5/31/2019
258802418,2,2,0,2,0,4,5/21/2019,5/21/2019
144955660,0,17,0,23,0,15,5/29/2019,5/29/2019
442669120,,,,,,,,
188902498,0,14,0,10,1,23,5/30/2019,5/31/2019
46009934,,,,,2,0,5/15/2019,5/15/2019
38006374,23,5,23,5,26,11,5/31/2019,5/29/2019
153795334,12,2,14,1,20,4,5/31/2019,5/20/2019
395689370,30,0,29,16,29,10,5/31/2019,5/29/2019
309532516,18,3,17,3,15,0,5/30/2019,5/30/2019
167072060,14,6,9,6,7,3,5/31/2019,5/25/2019
149469855,1,0,4,0,2,5,5/21/2019,5/31/2019
213445967,,,,,,,,
209137093,0,7,,,4,0,5/17/2019,5/17/2019
57591648,9,26,8,22,2,13,5/20/2019,5/31/2019
361047675,14,5,15,5,10,8,5/24/2019,5/30/2019
34613414,4,9,1,11,1,16,5/25/2019,5/27/2019
114676975,3,12,5,11,3,9,5/16/2019,5/26/2019
75213488,0,15,0,12,0,13,5/31/2019,5/31/2019
85875345,5,0,7,0,6,0,5/26/2019,5/26/2019
351794275,15,0,14,0,20,0,5/29/2019,5/29/2019
85581710,2,28,3,23,7,21,5/27/2019,5/31/2019
441931269,,,,,,,,
218399753,0,11,0,6,0,15,5/30/2019,5/30/2019
221551102,,,,,,,,
292949329,1,0,,,,,,
96060249,,,3,0,1,0,5/17/2019,5/17/2019
280200241,,,3,0,,,,
394565988,,,,,,,,
416156921,17,0,30,0,30,1,5/31/2019,5/13/2019
144437289,,,0,6,0,5,5/22/2019,5/22/2019
119954803,4,6,2,4,1,12,5/7/2019,5/29/2019
74601410,,,,,,,,
113605053,4,4,4,17,1,12,5/20/2019,5/28/2019
51807642,5,27,10,27,6,27,5/26/2019,5/31/2019
34241574,0,4,0,6,0,3,5/15/2019,5/15/2019
132449436,6,0,9,0,9,0,5/29/2019,5/29/2019
59529491,3,4,1,9,2,9,5/28/2019,5/29/2019
438147856,,,,,2,0,5/23/2019,5/23/2019
191983780,,,,,1,0,5/10/2019,5/10/2019
443951812,,,,,,,,
10507518,6,15,4,17,6,18,5/24/2019,5/30/2019
117049973,11,2,3,0,8,8,5/28/2019,5/31/2019
78458085,5,19,0,17,1,30,5/30/2019,5/31/2019
85806920,21,3,16,2,12,2,5/28/2019,5/29/2019
251360435,,,,,0,3,5/20/2019,5/20/2019
21676204,,,,,3,0,5/9/2019,5/9/2019
282370238,9,9,4,4,6,0,5/30/2019,5/30/2019
251740340,0,29,7,18,,,,
47475720,1,0,,,1,2,5/25/2019,5/30/2019
143638270,0,17,4,23,2,25,5/13/2019,5/31/2019
12551632,0,19,0,19,0,24,5/31/2019,5/31/2019
400127147,13,6,6,6,7,12,5/22/2019,5/24/2019
22770984,2,24,2,15,3,20,5/6/2019,5/28/2019
53637354,2,9,2,6,1,9,5/6/2019,5/20/2019
431726629,,,1,0,14,0,5/31/2019,5/31/2019
204777478,0,18,0,8,5,11,5/14/2019,5/27/2019
418404592,3,0,12,15,26,30,5/31/2019,5/31/2019
438394344,,,,,5,3,5/31/2019,5/30/2019
133296156,2,0,4,0,3,0,5/31/2019,5/31/2019
431851182,,,,,15,0,5/29/2019,5/29/2019
156286707,0,10,0,9,3,9,5/27/2019,5/29/2019
400593704,0,1,0,1,,,,
394874987,,,,,,,,
104994803,7,12,2,7,11,14,5/31/2019,5/28/2019
208967513,0,9,0,9,0,10,5/29/2019,5/29/2019
415947102,8,0,4,0,7,0,5/26/2019,5/26/2019
12328173,0,3,0,13,1,17,5/29/2019,5/31/2019
316001877,4,20,4,19,4,15,5/31/2019,5/31/2019
350183769,1,12,3,16,2,20,5/29/2019,5/31/2019
488391,,,2,2,1,0,5/30/2019,5/30/2019
180481682,0,18,0,6,0,6,5/30/2019,5/30/2019
174519773,5,29,0,25,28,30,5/31/2019,5/31/2019
334631838,2,0,2,0,3,0,5/30/2019,5/30/2019
99129207,5,29,8,30,2,25,5/30/2019,5/31/2019
139581489,,,,,,,,
122301212,0,23,0,14,0,13,5/20/2019,5/20/2019
49247383,0,8,0,3,0,3,5/13/2019,5/13/2019
446077471,,,,,,,,
48877086,0,25,3,24,2,25,5/10/2019,5/31/2019
310404746,,,,,6,0,5/31/2019,5/31/2019
32786768,1,0,,,,,,
161088933,10,31,8,27,26,29,5/31/2019,5/30/2019
147059187,1,14,2,11,4,24,5/23/2019,5/31/2019
189331658,9,0,8,0,20,0,5/31/2019,5/31/2019
445102333,,,,,,,,
128505335,,,,,1,0,5/23/2019,5/23/2019
198209770,0,13,0,11,1,9,5/20/2019,5/30/2019
194096620,,,,,0,15,5/31/2019,5/31/2019
402817142,,,,,,,,
62731644,0,16,2,17,3,0,5/26/2019,5/26/2019
115034257,2,15,0,12,0,13,5/25/2019,5/25/2019
128914859,3,8,2,5,1,3,5/19/2019,5/19/2019
19595692,8,16,14,22,13,21,5/29/2019,5/31/2019
190275878,0,3,2,6,3,4,5/24/2019,5/24/2019
292949370,3,0,4,0,5,0,5/30/2019,5/30/2019
184850928,,,,,,,,
139218233,1,17,1,10,2,15,5/28/2019,5/31/2019
179036108,0,18,0,20,0,24,5/31/2019,5/31/2019
52935100,2,14,4,7,0,7,5/30/2019,5/30/2019
63651107,0,18,6,24,11,15,5/23/2019,5/30/2019
299310427,,,1,0,,,,
161055758,5,7,3,4,5,12,5/28/2019,5/30/2019
44035403,,,,,,,,
130364844,0,16,0,24,0,25,5/31/2019,5/31/2019
58860060,0,2,0,8,0,5,5/21/2019,5/21/2019
327688729,,,,,,,,
240208184,16,0,15,0,18,0,5/28/2019,5/28/2019
156142452,3,22,0,22,3,25,5/16/2019,5/31/2019
102534524,2,12,5,13,7,14,5/27/2019,5/29/2019
91780687,0,3,0,6,0,6,5/29/2019,5/29/2019
447329835,,,,,,,,
228341123,,,,,,,,
241911001,0,28,0,24,2,15,5/17/2019,5/31/2019
318041014,8,0,10,0,5,0,5/30/2019,5/30/2019
179010750,8,15,11,14,13,14,5/26/2019,5/31/2019
29611430,,,,,0,3,5/23/2019,5/23/2019
432744722,,,,,2,0,5/30/2019,5/30/2019
297362330,15,9,11,6,16,22,5/31/2019,5/29/2019
145467364,5,5,2,2,0,7,5/17/2019,5/17/2019
102525848,3,18,4,10,2,8,5/14/2019,5/31/2019
439206488,,,,,2,0,5/29/2019,5/29/2019
161790781,26,31,14,21,10,21,5/25/2019,5/31/2019
437123990,,,,,4,12,5/26/2019,5/31/2019
144873788,1,24,2,25,15,27,5/31/2019,5/31/2019
167985053,0,14,0,13,0,17,5/27/2019,5/27/2019
151398899,2,21,1,18,2,18,5/12/2019,5/31/2019
216423049,1,22,3,21,5,20,5/31/2019,5/31/2019
258691470,1,0,0,4,,,,
114513562,3,8,1,9,4,17,5/22/2019,5/30/2019
331726891,1,0,1,0,,,,
183667605,4,0,1,0,,,,
193203683,,,,,0,9,5/31/2019,5/31/2019
332897250,9,7,7,4,8,0,5/30/2019,5/30/2019
255738941,,,6,8,4,3,5/29/2019,5/7/2019
8695725,31,0,30,0,31,0,5/31/2019,5/31/2019
289910766,3,3,1,7,2,10,5/26/2019,5/23/2019
60963974,14,3,21,7,19,23,5/30/2019,5/31/2019
2251875,2,6,2,2,0,13,5/31/2019,5/31/2019
437022388,,,,,3,5,5/30/2019,5/29/2019
83109205,4,21,3,14,1,10,5/28/2019,5/28/2019
171551991,23,14,15,10,17,13,5/31/2019,5/31/2019
408427951,1,5,,,1,0,5/10/2019,5/10/2019
256516315,0,3,,,,,,
98711071,4,8,5,12,23,16,5/30/2019,5/29/2019
237217293,0,6,8,10,6,11,5/28/2019,5/31/2019
37747949,1,0,,,,,,
196029903,,,6,0,1,0,5/1/2019,5/1/2019
271287983,3,0,7,0,8,0,5/31/2019,5/31/2019
26880585,0,9,0,7,0,11,5/30/2019,5/30/2019
159941202,1,5,18,11,30,10,5/31/2019,5/28/2019
424186195,,,15,14,10,9,5/26/2019,5/30/2019
194003491,14,18,9,15,3,18,5/24/2019,5/31/2019
57489330,5,0,2,0,3,0,5/22/2019,5/22/2019
52141475,1,21,6,28,7,23,5/31/2019,5/31/2019
329114711,2,2,18,16,16,7,5/28/2019,5/18/2019
37968007,0,5,0,2,0,14,5/28/2019,5/28/2019
711505,3,13,4,23,1,26,5/22/2019,5/31/2019
190781661,25,31,18,30,31,31,5/31/2019,5/31/2019
59100304,6,9,11,9,9,9,5/29/2019,5/22/2019
134252338,,,4,7,0,6,5/22/2019,5/22/2019
59396715,0,20,0,15,0,18,5/31/2019,5/31/2019
416305901,9,0,3,0,5,0,5/11/2019,5/11/2019
278057979,29,17,26,15,24,10,5/31/2019,5/30/2019
94751508,,,,,,,,
4089102,1,26,2,28,2,25,5/17/2019,5/31/2019
279400272,26,3,23,0,27,4,5/31/2019,5/20/2019
44526545,0,26,0,21,2,28,5/3/2019,5/31/2019
136889641,1,21,7,22,13,27,5/31/2019,5/31/2019
30762245,10,0,7,0,8,0,5/27/2019,5/27/2019
155197137,0,8,1,12,1,7,5/26/2019,5/30/2019
186921455,2,5,1,8,0,6,5/9/2019,5/9/2019
241900985,4,8,4,5,2,8,5/28/2019,5/31/2019
28237675,1,12,0,11,2,3,5/26/2019,5/22/2019
292341497,1,0,2,0,6,0,5/26/2019,5/26/2019
383300026,19,27,22,27,25,27,5/31/2019,5/31/2019
6956496,,,2,0,8,0,5/30/2019,5/30/2019
770789,0,18,0,11,0,10,5/13/2019,5/13/2019
400885875,,,,,,,,
164412378,,,6,0,2,0,5/29/2019,5/29/2019
148685250,0,9,0,8,3,18,5/28/2019,5/31/2019
3766123,3,20,4,19,7,25,5/28/2019,5/31/2019
141268166,,,,,6,0,5/30/2019,5/30/2019
391299103,0,5,0,9,0,9,5/30/2019,5/30/2019
389842523,,,3,2,2,7,5/2/2019,5/31/2019
126668346,10,11,13,12,14,18,5/31/2019,5/31/2019
94905857,7,25,6,22,7,17,5/31/2019,5/27/2019
227628441,10,27,9,25,12,24,5/31/2019,5/30/2019
394962085,29,0,20,0,18,0,5/31/2019,5/31/2019
416067980,5,0,,,2,0,5/10/2019,5/10/2019
173151637,1,14,0,18,6,21,5/30/2019,5/31/2019
38706291,0,14,0,9,0,23,5/31/2019,5/31/2019
95714169,2,0,2,0,2,0,5/15/2019,5/15/2019
232795675,2,22,2,19,5,25,5/27/2019,5/31/2019
394686097,21,8,15,3,24,2,5/30/2019,5/27/2019
365888052,3,5,,,,,,
160597228,,,,,,,,
106878844,0,8,7,11,2,9,5/28/2019,5/19/2019
187507262,6,26,8,25,8,26,5/27/2019,5/31/2019
8190393,3,14,5,13,5,21,5/27/2019,5/30/2019
131807693,3,13,,,,,,
367379788,21,28,19,27,12,29,5/31/2019,5/31/2019
245791689,5,12,5,8,5,18,5/22/2019,5/28/2019
156251562,0,23,5,20,1,23,5/27/2019,5/29/2019
343340422,1,22,4,25,3,18,5/21/2019,5/31/2019
155405998,,,,,1,0,5/6/2019,5/6/2019
126595128,1,0,1,0,1,0,5/15/2019,5/15/2019
46705663,2,11,0,5,0,15,5/31/2019,5/31/2019
340070953,9,9,8,9,3,6,5/18/2019,5/21/2019
438641808,,,,,6,0,5/30/2019,5/30/2019
152493681,10,24,2,17,4,23,5/18/2019,5/31/2019
288133183,11,7,13,9,9,9,5/29/2019,5/31/2019
61863321,8,28,1,22,1,20,5/12/2019,5/31/2019
401616724,,,,,,,,
279389475,,,,,6,0,5/30/2019,5/30/2019
434244355,,,,,5,0,5/16/2019,5/16/2019
187300508,8,0,10,0,3,12,5/24/2019,5/25/2019
355803936,15,0,18,0,13,0,5/28/2019,5/28/2019
419183606,10,5,30,28,26,31,5/30/2019,5/31/2019
445664677,,,,,,,,
151254841,0,26,0,25,0,23,5/31/2019,5/31/2019
210734921,,,0,4,21,14,5/31/2019,5/26/2019
22015044,0,22,3,30,0,29,5/31/2019,5/31/2019
98467867,1,27,0,19,5,24,5/28/2019,5/31/2019
418092239,3,0,,,1,0,5/30/2019,5/30/2019
83949754,1,6,5,16,1,13,5/8/2019,5/28/2019
289649651,,,0,6,0,7,5/31/2019,5/31/2019
400354508,,,,,,,,
271563982,0,12,0,17,3,14,5/25/2019,5/26/2019
325074791,,,3,0,1,0,5/3/2019,5/3/2019
115317254,0,17,0,22,0,19,5/30/2019,5/30/2019
66828047,0,30,0,22,1,22,5/31/2019,5/31/2019
173947072,5,6,2,6,0,16,5/31/2019,5/31/2019
59428618,4,18,3,21,5,24,5/26/2019,5/31/2019
246758341,7,0,6,0,12,0,5/30/2019,5/30/2019
69659241,,,,,6,4,5/31/2019,5/22/2019
182583569,1,11,0,6,1,5,5/10/2019,5/28/2019
110051327,0,17,0,17,1,15,5/27/2019,5/28/2019
240123299,0,9,0,7,0,7,5/29/2019,5/29/2019
230705012,14,0,9,0,,,,
299952228,,,,,,,,
199760260,0,3,1,4,0,6,5/24/2019,5/24/2019
220837435,6,10,6,12,7,16,5/26/2019,5/21/2019
222671550,,,,,,,,
430695930,,,4,0,27,0,5/31/2019,5/31/2019
302478610,0,9,0,9,0,13,5/31/2019,5/31/2019
414856404,0,11,3,24,9,13,5/29/2019,5/31/2019
164099691,,,6,0,12,0,5/29/2019,5/29/2019
7918330,2,11,1,11,1,15,5/13/2019,5/31/2019
52718915,0,12,0,15,0,19,5/30/2019,5/30/2019
437183272,,,,,3,0,5/21/2019,5/21/2019
220385519,0,1,2,1,2,4,5/15/2019,5/21/2019
232556624,16,10,6,6,7,11,5/31/2019,5/27/2019
67182941,11,8,24,17,19,12,5/30/2019,5/30/2019
7694329,1,7,2,14,1,13,5/20/2019,5/29/2019
188525585,,,,,,,,
4061287,2,3,,,7,2,5/31/2019,5/26/2019
226148379,0,19,1,23,0,22,5/31/2019,5/31/2019
46589039,2,0,5,0,4,0,5/16/2019,5/16/2019
335047710,3,0,5,0,3,0,5/24/2019,5/24/2019
216775949,0,1,0,2,7,8,5/23/2019,5/28/2019
289987047,0,22,0,17,0,10,5/31/2019,5/31/2019
210367106,3,1,9,9,4,0,5/14/2019,5/14/2019
52672908,,,3,0,3,0,5/28/2019,5/28/2019
56784306,5,24,7,30,14,26,5/30/2019,5/30/2019
230407451,1,1,1,8,3,3,5/15/2019,5/15/2019
94467021,1,21,0,24,6,25,5/23/2019,5/31/2019
137368765,0,20,0,20,0,17,5/31/2019,5/31/2019
19286045,7,19,3,24,14,24,5/31/2019,5/31/2019
149057025,0,19,0,22,0,24,5/30/2019,5/30/2019
365341451,,,1,0,,,,
288097677,26,22,22,14,25,26,5/31/2019,5/31/2019
122361828,0,22,0,25,0,11,5/31/2019,5/31/2019
189415553,2,21,1,25,0,27,5/31/2019,5/31/2019
416964859,8,5,,,,,,
224952461,,,4,0,2,0,5/24/2019,5/24/2019
227114841,0,19,0,11,7,27,5/31/2019,5/31/2019
313711311,0,4,0,16,0,18,5/31/2019,5/31/2019
330473700,1,0,,,,,,
136157460,3,25,9,23,3,14,5/28/2019,5/30/2019
168356985,,,3,0,4,0,5/19/2019,5/19/2019
3572895,,,2,0,4,0,5/21/2019,5/21/2019
442408733,,,,,,,,
127821234,0,3,0,4,0,1,5/16/2019,5/16/2019
244819840,1,30,1,26,4,29,5/29/2019,5/30/2019
50909095,0,4,0,6,2,13,5/15/2019,5/29/2019
